,MatchID,gamelength,TeamColor,TeamTag,TeamID,Result,DragonValue,BaronValue,Herald,InhibitsValue,TowerValue,GoldIn10,GoldIn20,kill
1909,1909,40,blue,bbq,1909,1,2,1,0,1,8,13574,30621,13
1910,1910,48,blue,KDM,1910,0,0,1,0,0,3,13484,28552,18
1911,1911,64,blue,AFs,1911,0,5,2,0,3,8,13290,31644,12
1912,1912,35,blue,JAG,1912,1,2,1,0,3,11,13474,34653,18
1913,1913,30,blue,SSG,1913,1,3,1,0,2,10,14286,30978,11
1914,1914,52,blue,ROX,1914,1,2,2,0,6,11,12593,31508,16
1915,1915,42,blue,SSG,1915,1,4,1,0,2,9,13764,35589,16
1916,1916,28,blue,SKT,1916,1,3,1,2,2,9,14233,28710,9
1917,1917,41,blue,MVP,1917,0,0,1,0,2,5,12990,29464,8
1918,1918,37,blue,AFs,1918,0,1,1,0,1,7,13293,30904,12
1919,1919,41,blue,ROX,1919,0,2,0,0,0,3,13275,31950,15
1920,1920,35,blue,AFs,1920,1,4,1,0,3,11,13271,33674,12
1921,1921,42,blue,SSG,1921,1,4,1,2,3,11,14661,28715,14
1922,1922,33,blue,KDM,1922,0,0,1,0,0,2,12953,29642,7
1923,1923,45,blue,bbq,1923,0,1,0,0,0,2,14216,33408,9
1924,1924,34,blue,LZ,1924,1,4,2,0,3,11,13109,33253,21
1925,1925,45,blue,kt,1925,1,3,2,0,5,11,13671,27761,8
1926,1926,38,blue,JAG,1926,0,3,0,0,0,3,13401,31339,25
1927,1927,39,blue,MVP,1927,1,2,2,0,6,11,13322,33866,13
1928,1928,32,blue,KDM,1928,1,3,1,0,1,8,14293,33453,6
1929,1929,38,blue,MVP,1929,1,4,2,2,2,11,13773,30313,12
1930,1930,46,blue,AFs,1930,1,3,2,0,2,10,13606,31902,13
1931,1931,34,blue,SKT,1931,0,2,0,2,0,3,14089,32410,18
1932,1932,31,blue,kt,1932,1,2,1,0,3,11,13755,29746,25
1933,1933,25,blue,SSG,1933,0,0,0,0,0,1,13703,30815,16
1934,1934,49,blue,ROX,1934,1,4,1,2,3,10,12598,32460,15
1935,1935,38,blue,LZ,1935,1,3,2,2,3,11,12523,30392,1
1936,1936,39,blue,ROX,1936,0,1,1,0,0,4,13298,34968,12
1937,1937,28,blue,SKT,1937,1,3,1,2,1,9,15145,28174,26
1938,1938,34,blue,bbq,1938,0,0,0,0,0,1,13973,32464,23
1939,1939,31,blue,JAG,1939,1,2,1,0,3,11,14409,28861,1
1940,1940,64,blue,JAG,1940,0,2,0,0,0,7,13037,29258,17
1941,1941,36,blue,MVP,1941,1,1,2,0,1,9,12480,34428,14
1942,1942,39,blue,kt,1942,0,1,0,0,0,4,13377,31063,24
1943,1943,50,blue,LZ,1943,1,2,1,0,2,10,13178,31760,16
1944,1944,35,blue,SKT,1944,1,2,1,2,2,11,13541,28553,8
1945,1945,31,blue,LZ,1945,0,0,0,0,0,1,12897,30966,17
1946,1946,40,blue,KDM,1946,1,3,2,0,3,11,14729,31500,15
1947,1947,45,blue,JAG,1947,1,3,1,0,2,8,13527,30395,8
1948,1948,50,blue,KDM,1948,1,2,2,0,5,11,13961,27782,19
1949,1949,34,blue,bbq,1949,1,3,1,0,4,11,12731,30583,20
1950,1950,34,blue,AFs,1950,0,0,0,0,0,4,12507,31049,25
1951,1951,40,blue,SKT,1951,1,3,1,0,1,8,13511,29221,8
1952,1952,43,blue,SSG,1952,0,1,0,0,0,3,12913,29450,10
1953,1953,42,blue,ROX,1953,0,1,0,0,0,3,13574,34146,5
1954,1954,33,blue,MVP,1954,1,3,1,2,3,11,13907,29508,11
1955,1955,33,blue,LZ,1955,1,3,2,0,3,11,13530,32502,7
1956,1956,49,blue,AFs,1956,0,3,0,0,1,6,13639,28253,13
1957,1957,39,blue,KDM,1957,0,0,0,0,0,1,13095,31120,14
1958,1958,53,blue,kt,1958,1,2,2,0,1,9,13321,29614,11
1959,1959,51,blue,JAG,1959,0,1,2,0,1,7,13517,33626,17
1960,1960,34,blue,ROX,1960,1,3,1,0,2,10,13915,32808,23
1961,1961,28,blue,bbq,1961,1,3,1,0,2,10,13402,37995,20
1962,1962,24,blue,ROX,1962,1,2,1,2,3,11,13630,31021,5
1963,1963,33,blue,MVP,1963,1,1,1,0,1,7,13233,31311,3
1964,1964,44,blue,LZ,1964,1,3,2,0,4,10,13633,29292,15
1965,1965,32,blue,MVP,1965,0,1,0,2,0,2,13869,29112,13
1966,1966,46,blue,KDM,1966,0,0,1,0,0,4,13413,30257,18
1967,1967,45,blue,AFs,1967,1,4,1,0,1,9,13302,32419,8
1968,1968,34,blue,JAG,1968,0,1,0,2,0,3,14013,35880,14
1969,1969,31,blue,ROX,1969,1,3,1,2,1,10,14672,29671,3
1970,1970,36,blue,SSG,1970,0,0,0,0,0,3,13605,29320,13
1971,1971,26,blue,bbq,1971,0,0,0,0,0,2,13086,29605,14
1972,1972,45,blue,SSG,1972,1,3,2,0,3,11,13650,30298,16
1973,1973,42,blue,kt,1973,0,0,0,0,0,5,13596,27634,25
1974,1974,38,blue,SKT,1974,0,1,0,0,0,0,12269,33161,11
1975,1975,54,blue,kt,1975,0,3,2,0,3,10,14370,31548,27
1976,1976,54,blue,LZ,1976,0,2,1,0,0,6,14739,33474,4
1977,1977,32,blue,MVP,1977,1,2,1,0,2,9,14121,31485,28
1978,1978,47,blue,bbq,1978,0,3,0,0,0,6,13797,34076,11
1979,1979,28,blue,SSG,1979,1,1,1,0,2,11,13990,33137,19
1980,1980,36,blue,ROX,1980,1,3,2,0,2,10,13716,33208,24
1981,1981,39,blue,JAG,1981,1,4,2,2,3,10,14330,31945,7
1982,1982,47,blue,ROX,1982,1,5,3,0,3,11,14197,30337,17
1983,1983,36,blue,SKT,1983,1,2,2,0,1,10,13503,30866,7
1984,1984,39,blue,kt,1984,1,0,2,0,4,11,13908,31016,18
1985,1985,49,blue,SKT,1985,1,1,2,2,4,10,13741,32562,19
1986,1986,33,blue,AFs,1986,1,3,1,0,1,10,13280,31915,12
1987,1987,28,blue,KDM,1987,1,0,1,0,1,9,13808,31635,11
1988,1988,34,blue,AFs,1988,1,4,1,0,3,11,13478,33837,16
1989,1989,40,blue,SKT,1989,1,3,1,2,3,11,14759,28764,19
1990,1990,51,blue,JAG,1990,0,2,1,0,0,5,12428,30283,13
1991,1991,40,blue,bbq,1991,0,0,0,0,0,2,13563,30378,3
1992,1992,27,blue,MVP,1992,1,2,1,2,1,8,13625,27664,19
1993,1993,37,blue,ahq,1993,1,2,0,0,2,10,12365,26279,8
1994,1994,30,blue,Crew,1994,0,0,0,0,0,3,10835,26754,18
1995,1995,46,blue,TPA,1995,1,2,2,0,2,10,11752,29188,16
1996,1996,40,blue,LOG,1996,0,2,0,0,0,5,11536,27060,24
1997,1997,39,blue,DLY,1997,0,1,0,0,0,3,11488,27885,13
1998,1998,33,blue,MSE,1998,0,0,0,0,0,4,11253,29233,5
1999,1999,49,blue,ahq,1999,0,3,0,0,0,4,12563,33511,22
2000,2000,30,blue,ahq,2000,1,3,1,0,2,9,12691,26448,17
2001,2001,41,blue,MSE,2001,0,0,0,0,0,5,11500,26015,12
2002,2002,26,blue,NGU,2002,0,0,0,0,0,2,11502,28897,10
2003,2003,35,blue,DoR,2003,0,1,0,0,0,4,12862,24854,21
2004,2004,29,blue,LOG,2004,0,0,0,0,0,0,10783,27342,3
2005,2005,37,blue,HKES,2005,0,0,0,0,0,3,11467,23368,13
2006,2006,24,blue,DoR,2006,0,0,0,0,0,1,11099,30025,5
2007,2007,34,blue,NGU,2007,1,2,1,0,1,8,14155,32121,12
2008,2008,31,blue,TPA,2008,1,3,1,0,1,9,13061,28491,20
2009,2009,43,blue,MSE,2009,1,2,0,0,1,8,11591,25377,16
2010,2010,33,blue,DoR,2010,0,0,0,0,0,2,12429,28733,13
2011,2011,59,blue,MSE,2011,0,2,2,0,1,8,10846,30675,23
2012,2012,30,blue,ahq,2012,1,2,1,0,3,11,12944,31059,20
2013,2013,29,blue,LOG,2013,0,2,0,0,0,5,12110,33461,23
2014,2014,28,blue,yoeFW,2014,1,3,0,0,1,9,12903,28091,6
2015,2015,42,blue,yoeFW,2015,1,4,1,0,2,10,11338,26458,12
2016,2016,25,blue,HKES,2016,0,0,0,0,0,0,12097,25770,3
2017,2017,33,blue,NGU,2017,0,0,0,0,0,1,12214,29702,4
2018,2018,29,blue,MSE,2018,1,3,1,0,1,9,11872,25750,7
2019,2019,33,blue,DoR,2019,0,0,0,0,0,2,11776,27699,16
2020,2020,32,blue,DoR,2020,0,0,0,0,0,2,12525,32715,16
2021,2021,30,blue,TPA,2021,1,3,0,0,3,11,13027,36296,11
2022,2022,22,blue,TPA,2022,1,2,0,0,2,11,14149,31871,2
2023,2023,30,blue,ahq,2023,1,4,1,0,3,11,13755,34978,16
2024,2024,27,blue,HKES,2024,1,3,1,0,1,9,15197,26218,18
2025,2025,29,blue,NGU,2025,0,0,0,0,0,1,11164,29411,7
2026,2026,33,blue,HKES,2026,1,3,1,0,2,11,13533,36003,20
2027,2027,23,blue,yoeFW,2027,1,2,0,0,1,9,13391,28598,4
2028,2028,45,blue,yoeFW,2028,1,3,0,0,4,10,12872,27875,22
2029,2029,36,blue,LOG,2029,1,1,0,0,2,8,11216,32715,28
2030,2030,44,blue,HKES,2030,1,3,2,0,1,9,14821,30254,2
2031,2031,41,blue,HKES,2031,1,5,1,0,1,9,12377,24838,18
2032,2032,27,blue,DoR,2032,0,0,0,0,0,1,12325,35405,6
2033,2033,24,blue,TPA,2033,1,3,0,0,2,10,13824,35122,3
2034,2034,29,blue,TPA,2034,1,3,1,0,1,10,13013,28997,21
2035,2035,31,blue,LOG,2035,0,2,0,0,0,4,12010,30176,9
2036,2036,40,blue,LOG,2036,1,3,2,0,4,11,14201,32320,18
2037,2037,26,blue,MSE,2037,1,3,0,0,2,10,12588,32752,5
2038,2038,29,blue,yoeFW,2038,1,4,1,0,1,9,13991,25775,15
2039,2039,43,blue,yoeFW,2039,1,5,1,0,4,11,12150,25236,3
2040,2040,29,blue,NGU,2040,0,2,0,0,0,1,12662,30199,6
2041,2041,28,blue,MSE,2041,1,3,0,0,1,8,11110,29215,11
2042,2042,32,blue,,2042,1,2,1,0,4,11,12364,27526,19
2043,2043,60,blue,HKES,2043,1,3,1,0,1,8,11653,29560,20
2044,2044,35,blue,MSE,2044,1,4,2,0,1,9,12060,26692,7
2045,2045,45,blue,LGS,2045,1,3,1,0,2,11,11414,25605,13
2046,2046,37,blue,as,2046,0,0,0,0,0,1,11975,27852,15
2047,2047,51,blue,HKE,2047,0,5,0,0,0,3,12370,28775,9
2048,2048,39,blue,TPA,2048,0,3,0,0,0,4,12237,28599,12
2049,2049,44,blue,FW,2049,1,5,2,0,1,8,11222,29007,20
2050,2050,39,blue,Mac,2050,0,3,0,0,0,2,12569,27403,17
2051,2051,34,blue,ahq,2051,1,1,1,0,1,9,12004,29892,12
2052,2052,46,blue,MSE,2052,0,1,1,0,0,4,12955,31308,8
2053,2053,32,blue,TPA,2053,1,3,0,0,3,11,13301,24168,4
2054,2054,35,blue,LGS,2054,0,1,0,0,0,3,11661,29545,18
2055,2055,30,blue,FW,2055,1,2,1,0,2,10,11322,28912,12
2056,2056,44,blue,Mac,2056,1,3,3,0,3,11,13279,28214,11
2057,2057,34,blue,AS,2057,0,1,0,0,0,2,11303,32934,27
2058,2058,30,blue,ahq,2058,1,3,1,0,1,9,14984,25024,16
2059,2059,31,blue,HKE,2059,0,1,0,0,0,0,11791,27174,26
2060,2060,42,blue,LGS,2060,1,3,1,0,1,9,11176,29909,34
2061,2061,31,blue,TPA,2061,1,2,1,0,2,10,12717,26069,17
2062,2062,39,blue,MSE,2062,0,0,1,0,0,4,12405,24346,19
2063,2063,43,blue,FW,2063,0,2,1,0,0,4,11278,30928,13
2064,2064,32,blue,ahq,2064,1,3,1,0,4,11,13512,25313,9
2065,2065,36,blue,AS,2065,0,0,0,0,0,1,11055,30875,19
2066,2066,30,blue,Mac,2066,1,3,1,0,3,11,12233,29189,6
2067,2067,44,blue,HKE,2067,1,6,1,0,2,9,13208,30393,7
2068,2068,48,blue,FW,2068,0,2,0,0,0,5,13070,27569,6
2069,2069,34,blue,HKE,2069,0,0,0,0,0,2,11921,26787,26
2070,2070,38,blue,LGS,2070,0,2,0,0,0,2,11688,35921,8
2071,2071,28,blue,ahq,2071,1,2,0,0,1,8,13195,25938,19
2072,2072,37,blue,TPA,2072,0,0,0,0,0,2,11995,26038,5
2073,2073,52,blue,AS,2073,1,3,1,0,1,9,11772,27720,12
2074,2074,47,blue,MSE,2074,1,4,0,0,1,9,12637,28349,12
2075,2075,43,blue,Mac,2075,0,3,1,0,0,3,12517,27207,8
2076,2076,30,blue,MSE,2076,0,0,0,0,0,3,12147,34157,13
2077,2077,27,blue,ahq,2077,1,2,1,0,2,10,15369,27647,20
2078,2078,45,blue,LGS,2078,1,4,1,0,1,9,13041,28304,5
2079,2079,36,blue,Mac,2079,1,3,1,0,1,8,12301,33043,24
2080,2080,41,blue,TPA,2080,1,2,0,0,3,9,12989,30132,20
2081,2081,35,blue,FW,2081,1,2,1,0,1,9,12940,25779,23
2082,2082,32,blue,AS,2082,0,0,0,0,0,0,11749,25809,9
2083,2083,56,blue,MSE,2083,1,4,3,0,3,11,12536,30483,24
2084,2084,43,blue,AS,2084,1,5,2,0,2,10,12305,25414,27
2085,2085,34,blue,LGS,2085,0,2,0,0,0,3,12026,29559,13
2086,2086,38,blue,HKE,2086,1,2,2,0,1,9,12753,27815,15
2087,2087,31,blue,TPA,2087,1,3,0,0,2,9,12415,28875,18
2088,2088,26,blue,Mac,2088,1,1,1,0,1,9,11917,25693,12
2089,2089,40,blue,FW,2089,0,3,0,0,0,3,12057,27650,22
2090,2090,43,blue,ahq,2090,1,3,1,0,1,9,11644,26650,12
2091,2091,35,blue,MSE,2091,0,1,0,0,0,4,11799,28209,24
2092,2092,41,blue,HKE,2092,0,0,0,0,0,3,11650,25902,16
2093,2093,42,blue,TPA,2093,0,2,1,0,0,3,11169,28369,13
2094,2094,44,blue,ahq,2094,1,4,2,0,3,10,11329,31398,11
2095,2095,38,blue,FW,2095,1,5,0,0,3,10,13316,27582,16
2096,2096,34,blue,Mac,2096,0,1,0,0,0,4,13777,26584,18
2097,2097,37,blue,LGS,2097,0,0,0,0,0,3,11512,29584,21
2098,2098,31,blue,AS,2098,1,3,1,0,2,10,11928,25459,18
2099,2099,40,blue,LGS,2099,0,0,0,0,0,2,11607,25726,3
2100,2100,35,blue,MSE,2100,1,3,1,0,2,10,11115,27141,20
2101,2101,37,blue,FW,2101,1,2,1,0,1,8,12037,25670,21
2102,2102,32,blue,TPA,2102,0,1,0,0,0,3,11122,27691,17
2103,2103,38,blue,HKE,2103,1,3,1,0,1,8,12061,26896,10
2104,2104,38,blue,AS,2104,0,1,0,0,0,3,11713,28378,14
2105,2105,28,blue,ahq,2105,0,1,0,0,0,3,12489,24141,13
2106,2106,32,blue,M17,2106,0,0,0,0,0,0,11481,29037,18
2107,2107,45,blue,TPA,2107,0,1,0,0,1,7,12051,28231,25
2108,2108,38,blue,MSE,2108,1,3,1,0,1,9,12120,28086,13
2109,2109,39,blue,FW,2109,1,3,1,0,1,9,13419,28215,22
2110,2110,52,blue,LGS,2110,0,1,2,0,2,7,12212,27794,6
2111,2111,42,blue,AS,2111,0,1,0,0,0,4,11506,27914,5
2112,2112,28,blue,M17,2112,1,3,1,0,2,9,11887,31917,17
2113,2113,37,blue,HKE,2113,1,5,1,0,1,9,13903,34500,33
2114,2114,37,blue,ahq,2114,1,4,1,0,3,10,13666,28923,22
2115,2115,42,blue,FW,2115,1,3,2,0,2,11,13324,27021,16
2116,2116,30,blue,MSE,2116,0,2,0,0,0,3,11794,27503,25
2117,2117,34,blue,TPA,2117,1,3,1,0,2,8,12270,28795,7
2118,2118,44,blue,LGS,2118,0,2,0,0,0,6,12050,28971,27
2119,2119,36,blue,HKE,2119,1,2,2,0,2,11,12418,27021,6
2120,2120,43,blue,M17,2120,0,1,1,0,0,3,12660,26116,14
2121,2121,37,blue,AS,2121,0,0,0,0,0,2,11648,29695,6
2122,2122,40,blue,ahq,2122,1,4,1,0,1,9,12158,30666,19
2123,2123,31,blue,HKE,2123,1,3,1,0,3,11,13278,26822,12
2124,2124,32,blue,LGS,2124,0,0,0,0,0,2,12693,27674,11
2125,2125,39,blue,M17,2125,1,3,1,0,1,9,11783,27820,18
2126,2126,44,blue,MSE,2126,1,3,2,0,2,10,12220,26605,10
2127,2127,37,blue,AS,2127,0,1,0,0,0,1,11951,29558,20
2128,2128,26,blue,TPA,2128,1,2,1,0,2,10,12287,28416,11
2129,2129,42,blue,HKE,2129,1,4,2,0,2,10,12870,29656,21
2130,2130,57,blue,FW,2130,1,4,1,0,5,11,12253,26706,2
2131,2131,33,blue,ahq,2131,1,2,1,0,1,9,12283,28884,9
2132,2132,49,blue,MSE,2132,0,3,1,0,0,5,12404,28878,16
2133,2133,35,blue,M17,2133,1,1,1,0,1,10,13229,30332,8
2134,2134,34,blue,LGS,2134,1,3,1,0,1,9,12818,28382,7
2135,2135,60,blue,HKE,2135,1,4,3,0,2,10,12299,26848,17
2136,2136,40,blue,TPA,2136,0,1,0,0,0,3,12110,25782,22
2137,2137,39,blue,AS,2137,0,0,0,0,0,1,11462,27326,18
2138,2138,34,blue,FW,2138,1,4,1,0,1,8,11877,27415,16
2139,2139,44,blue,AS,2139,1,5,1,0,2,9,11232,29477,19
2140,2140,36,blue,MSE,2140,1,5,1,0,2,10,13954,32413,7
2141,2141,35,blue,ahq,2141,1,2,1,0,2,10,12612,27693,3
2142,2142,31,blue,LGS,2142,0,0,0,0,0,3,11534,25810,22
2143,2143,30,blue,M17,2143,0,0,0,0,0,2,11607,27872,18
2144,2144,25,blue,TPA,2144,0,0,0,0,0,2,12060,31199,21
2145,2145,36,blue,ahq,2145,1,4,1,0,3,10,12621,29201,20
2146,2146,48,blue,FW,2146,0,4,1,0,2,7,14277,29730,16
2147,2147,39,blue,HKE,2147,0,1,1,0,0,5,13063,27937,2
2148,2148,41,blue,MSE,2148,0,1,0,0,0,4,11348,24970,4
2149,2149,35,blue,AS,2149,0,1,0,0,0,1,11036,28914,18
2150,2150,45,blue,LGS,2150,1,2,1,0,2,8,12433,31391,20
2151,2151,44,blue,ahq,2151,0,2,0,0,0,7,12319,27483,17
2152,2152,50,blue,TPA,2152,0,3,0,0,2,8,12196,25935,18
2153,2153,36,blue,M17,2153,0,0,0,0,0,1,11999,30406,15
2154,2154,52,blue,FW,2154,1,3,0,0,2,9,12399,26455,18
2155,2155,42,blue,HKES,2155,0,1,1,0,0,3,12034,26868,7
2156,2156,41,blue,ahq,2156,1,4,0,0,1,8,11702,27618,3
2157,2157,43,blue,HKES,2157,0,3,0,0,0,4,12669,29526,14
2158,2158,40,blue,ahq,2158,1,5,1,0,2,9,12742,28528,11
2159,2159,61,blue,TPA,2159,0,2,2,0,3,9,12912,27809,3
2160,2160,46,blue,ahq,2160,1,4,0,0,1,8,13038,27416,10
2161,2161,32,blue,ahq,2161,0,1,0,0,0,2,11120,25473,14
2162,2162,37,blue,FW,2162,0,1,1,0,0,2,12450,27634,20
2163,2163,37,blue,ahq,2163,1,4,1,0,1,9,11870,26713,11
2164,2164,36,blue,FW,2164,0,1,0,0,0,1,11548,24621,9
2165,2165,39,blue,MSE,2165,0,0,0,0,0,3,11980,33890,11
2166,2166,31,blue,HKE,2166,1,4,1,0,3,11,14200,28563,6
2167,2167,37,blue,MSE,2167,1,3,1,0,1,8,12237,29892,19
2168,2168,35,blue,HKE,2168,1,3,1,0,2,9,11880,28725,9
2169,2169,46,blue,FW,2169,0,0,1,0,0,4,13251,29853,23
2170,2170,42,blue,HKE,2170,0,1,0,0,0,6,12492,26256,7
2171,2171,40,blue,FW,2171,0,0,0,0,0,3,11759,27044,15
2172,2172,37,blue,HKE,2172,1,4,1,0,1,9,11643,27287,14
2173,2173,44,blue,HKE,2173,0,3,1,0,1,6,11560,29992,8
2174,2174,40,blue,ahq,2174,1,4,1,0,1,8,14717,26828,11
2175,2175,42,blue,HKE,2175,0,1,0,0,1,8,10902,25371,17
2176,2176,29,blue,HKE,2176,0,1,0,0,0,3,12205,28055,8
2177,2177,49,blue,TPA,2177,1,4,2,0,2,9,13510,28508,20
2178,2178,49,blue,HKE,2178,1,4,2,0,2,9,12342,31815,18
2179,2179,44,blue,TPA,2179,0,1,0,0,0,8,13341,33538,9
2180,2180,32,blue,HKE,2180,1,3,1,0,3,11,13161,25074,19
2181,2181,36,blue,MSE,2181,0,1,0,0,0,2,11480,32501,18
2182,2182,30,blue,FW,2182,1,1,1,0,3,11,13380,24551,6
2183,2183,32,blue,MSE,2183,0,1,0,0,0,3,11051,26523,9
2184,2184,36,blue,FW,2184,0,1,0,0,0,2,11600,27171,15
2185,2185,32,blue,HKE,2185,0,1,0,0,0,2,11895,27417,15
2186,2186,38,blue,FW,2186,1,2,2,0,1,9,11991,29844,10
2187,2187,49,blue,HKE,2187,1,6,1,0,3,9,13848,29411,23
2188,2188,36,blue,FW,2188,1,4,1,0,2,10,12802,31194,13
2189,2189,38,blue,FW,2189,0,1,0,0,0,2,13685,32766,13
2190,2190,32,blue,ahq,2190,1,2,1,2,1,10,13645,31956,14
2191,2191,32,blue,HKE,2191,1,3,1,4,1,9,12956,25569,20
2192,2192,30,blue,CGE,2192,0,0,0,0,0,0,12656,28702,13
2193,2193,33,blue,MSE,2193,0,0,0,0,0,3,11783,32953,20
2194,2194,25,blue,HKE,2194,1,3,1,4,1,10,13103,31867,8
2195,2195,41,blue,M17,2195,0,2,0,0,0,4,12820,29914,26
2196,2196,45,blue,ahq,2196,1,1,2,0,2,11,12673,31495,10
2197,2197,31,blue,XG,2197,0,2,0,2,0,4,12338,29046,11
2198,2198,45,blue,MSE,2198,0,1,1,0,0,5,12876,33001,21
2199,2199,45,blue,TPA,2199,1,3,1,0,2,11,13625,27549,10
2200,2200,33,blue,M17,2200,0,1,0,0,0,2,12759,30616,23
2201,2201,36,blue,M17,2201,1,4,1,0,1,9,13322,28214,18
2202,2202,24,blue,MSE,2202,0,0,0,0,0,1,12385,33485,10
2203,2203,29,blue,ahq,2203,1,1,1,2,1,9,14225,32713,19
2204,2204,34,blue,HKE,2204,0,2,0,2,0,4,14667,29808,20
2205,2205,31,blue,CGE,2205,0,1,0,0,0,3,13816,37448,20
2206,2206,22,blue,XG,2206,1,2,0,2,1,8,13092,32090,13
2207,2207,37,blue,TPA,2207,0,1,2,4,0,5,15049,28116,17
2208,2208,34,blue,FW,2208,1,3,1,0,1,8,12772,43114,7
2209,2209,22,blue,TPA,2209,1,1,0,2,3,11,15123,27031,19
2210,2210,32,blue,CGE,2210,0,1,0,0,0,1,12304,32944,2
2211,2211,44,blue,FW,2211,0,2,1,2,2,8,12567,29830,18
2212,2212,34,blue,XG,2212,1,2,1,0,3,10,12996,28583,4
2213,2213,45,blue,XG,2213,0,1,0,0,0,3,13385,34524,19
2214,2214,29,blue,M17,2214,1,3,1,2,2,10,13701,26422,20
2215,2215,25,blue,MSE,2215,0,0,0,0,0,1,12348,37144,6
2216,2216,25,blue,FW,2216,1,1,1,2,1,9,13119,36940,21
2217,2217,27,blue,FW,2217,1,3,0,4,3,11,13418,24947,24
2218,2218,20,blue,CGE,2218,0,0,0,0,0,0,11256,29007,21
2219,2219,44,blue,M17,2219,1,3,0,0,1,9,13415,32864,8
2220,2220,28,blue,HKE,2220,1,2,1,0,2,8,12948,26346,18
2221,2221,23,blue,CGE,2221,0,0,0,2,0,1,11390,34478,16
2222,2222,25,blue,ahq,2222,1,2,1,2,2,11,14119,29032,17
2223,2223,39,blue,HKE,2223,0,3,0,4,0,4,13780,30608,16
2224,2224,36,blue,TPA,2224,0,1,0,2,0,7,14544,29736,5
2225,2225,39,blue,MSE,2225,0,2,0,0,0,2,13586,33592,24
2226,2226,36,blue,TPA,2226,0,2,0,2,0,4,16191,26637,17
2227,2227,27,blue,CGE,2227,0,1,0,0,0,0,12993,34782,7
2228,2228,29,blue,M17,2228,1,2,0,4,1,9,14277,34244,16
2229,2229,30,blue,TPA,2229,1,2,1,4,3,11,14497,28314,20
2230,2230,36,blue,XG,2230,0,2,0,0,0,1,12885,30781,17
2231,2231,32,blue,ahq,2231,1,0,0,0,1,7,12988,28605,19
2232,2232,34,blue,MSE,2232,0,0,0,0,0,0,12240,30702,3
2233,2233,39,blue,XG,2233,0,2,0,0,0,2,14169,33747,13
2234,2234,35,blue,ahq,2234,1,2,1,0,2,10,13949,29648,14
2235,2235,35,blue,HKE,2235,0,2,1,0,0,3,13580,28588,18
2236,2236,39,blue,FW,2236,0,0,1,0,0,2,13636,28514,23
2237,2237,28,blue,HKE,2237,0,1,0,0,0,1,12837,30383,20
2238,2238,43,blue,XG,2238,0,1,1,2,1,4,13153,30914,5
2239,2239,30,blue,FW,2239,1,2,1,2,1,9,12456,32923,17
2240,2240,38,blue,M17,2240,0,1,0,0,0,6,11997,26468,21
2241,2241,31,blue,CGE,2241,0,0,0,0,0,0,11621,31964,12
2242,2242,26,blue,MSE,2242,1,1,1,0,2,9,12602,28404,3
2243,2243,33,blue,ahq,2243,1,3,0,0,1,6,13741,30432,16
2244,2244,35,blue,TPA,2244,0,0,0,0,0,3,13303,30019,24
2245,2245,31,blue,HKE,2245,1,2,1,4,1,9,14060,34734,9
2246,2246,33,blue,ahq,2246,1,4,0,4,3,10,13924,28832,10
2247,2247,30,blue,CGE,2247,0,1,0,2,0,1,12720,37818,20
2248,2248,25,blue,TPA,2248,1,2,1,4,1,10,16009,32987,7
2249,2249,42,blue,TPA,2249,1,4,1,0,1,7,13688,29195,8
2250,2250,42,blue,MSE,2250,0,0,0,0,0,5,11732,36259,10
2251,2251,27,blue,ahq,2251,1,2,0,4,1,8,15028,29860,9
2252,2252,46,blue,XG,2252,0,4,1,0,0,5,13315,29027,5
2253,2253,27,blue,FW,2253,1,3,0,4,1,7,13917,26742,13
2254,2254,31,blue,MSE,2254,0,1,0,0,0,0,12128,34256,6
2255,2255,37,blue,M17,2255,1,2,1,2,2,9,14006,28817,9
2256,2256,35,blue,XG,2256,0,1,0,2,0,4,13095,31160,11
2257,2257,42,blue,MSE,2257,0,2,1,0,0,5,13096,29946,21
2258,2258,45,blue,M17,2258,0,0,0,0,0,3,13509,28860,25
2259,2259,29,blue,XG,2259,0,0,0,0,0,1,12740,31399,19
2260,2260,31,blue,FW,2260,1,2,1,2,2,10,13068,25356,18
2261,2261,22,blue,CGE,2261,0,1,0,0,0,0,12602,35716,15
2262,2262,24,blue,FW,2262,1,2,0,2,3,11,13119,31237,6
2263,2263,37,blue,HKE,2263,1,3,0,4,2,10,14056,28394,17
2264,2264,43,blue,M17,2264,1,3,1,0,3,11,13638,31115,21
2265,2265,37,blue,ahq,2265,1,4,1,2,3,11,13358,26892,16
2266,2266,26,blue,CGE,2266,0,1,0,0,0,0,12542,32750,4
2267,2267,25,blue,TPA,2267,1,1,1,4,1,9,14766,28663,12
2268,2268,41,blue,HKE,2268,1,4,1,0,1,9,13513,30515,14
2269,2269,48,blue,M17,2269,0,2,2,4,2,9,15043,32454,23
2270,2270,34,blue,FW,2270,1,3,1,4,1,9,15600,29005,12
2271,2271,34,blue,CGE,2271,0,1,0,0,0,1,13532,37714,9
2272,2272,29,blue,HKE,2272,1,3,1,4,3,11,14741,27689,11
2273,2273,38,blue,XG,2273,0,1,0,0,0,1,11880,31062,12
2274,2274,30,blue,TPA,2274,1,1,1,0,3,11,12779,29101,10
2275,2275,44,blue,MSE,2275,0,2,1,0,0,1,12699,31772,11
2276,2276,50,blue,ahq,2276,1,2,2,2,4,11,12867,29503,11
