,MatchID,gamelength,TeamColor,TeamTag,TeamID,Result,DragonValue,BaronValue,Herald,InhibitsValue,TowerValue,GoldIn10,GoldIn20,kill
1988,1988,34,red,KDM,5790,0,4,0,0,0,2,13534,29316,18
1989,1989,40,red,JAG,5791,0,3,0,0,0,2,12577,29336,14
1990,1990,51,red,SKT,5792,1,2,1,0,1,9,13077,31649,12
1991,1991,40,red,MVP,5793,1,0,2,0,2,10,13510,30033,10
1992,1992,27,red,bbq,5794,0,2,0,0,0,2,12718,24681,20
1993,1993,37,red,Crew,5795,0,2,0,0,0,1,12095,31037,16
1994,1994,30,red,LOG,5796,1,0,1,0,2,9,11417,28238,15
1995,1995,46,red,ahq,5797,0,2,0,0,1,7,12080,25621,4
1996,1996,40,red,DLY,5798,1,2,1,0,1,8,12207,31900,6
1997,1997,39,red,ahq,5799,1,1,1,0,3,11,13355,32811,4
1998,1998,33,red,HKES,5800,1,0,1,0,2,9,13736,27620,21
1999,1999,49,red,TPA,5801,1,3,2,0,1,8,12285,25476,11
2000,2000,30,red,NGU,5802,0,3,0,0,0,0,11832,30545,9
2001,2001,41,red,HKES,5803,1,0,1,0,2,10,12790,33659,6
2002,2002,26,red,yoeFW,5804,1,0,1,0,1,9,13106,30232,5
2003,2003,35,red,HKES,5805,1,1,1,0,1,8,12372,32860,8
2004,2004,29,red,HKES,5806,1,0,1,0,1,10,12072,30098,15
2005,2005,37,red,ahq,5807,1,0,1,0,1,10,13158,34995,6
2006,2006,24,red,TPA,5808,1,0,0,0,1,9,12873,27697,10
2007,2007,34,red,DoR,5809,0,2,0,0,0,3,12357,25377,3
2008,2008,31,red,NGU,5810,0,3,0,0,0,1,12312,28034,4
2009,2009,43,red,ahq,5811,0,2,1,0,1,7,13909,32136,20
2010,2010,33,red,MSE,5812,1,0,0,0,1,7,13092,29554,6
2011,2011,59,red,LOG,5813,1,2,2,0,2,9,12594,24303,14
2012,2012,30,red,LOG,5814,0,2,0,0,0,1,10540,31291,5
2013,2013,29,red,NGU,5815,1,2,1,0,1,7,12020,24317,3
2014,2014,28,red,MSE,5816,0,3,0,0,0,2,12025,26228,14
2015,2015,42,red,LOG,5817,0,4,0,0,0,4,11639,34550,7
2016,2016,25,red,yoeFW,5818,1,0,0,0,2,10,14344,31113,14
2017,2017,33,red,HKES,5819,1,0,1,0,2,10,13059,26664,16
2018,2018,29,red,NGU,5820,0,3,0,0,0,1,11567,31808,20
2019,2019,33,red,ahq,5821,1,0,1,0,1,9,13083,29907,11
2020,2020,32,red,LOG,5822,1,0,1,0,2,10,12859,25672,5
2021,2021,30,red,LOG,5823,0,3,0,0,0,1,11595,23323,19
2022,2022,22,red,DoR,5824,0,2,0,0,0,0,11035,26275,14
2023,2023,30,red,NGU,5825,0,4,0,0,0,2,11709,26002,10
2024,2024,27,red,MSE,5826,0,3,0,0,0,1,11984,32859,25
2025,2025,29,red,yoeFW,5827,1,0,0,0,3,11,14264,28262,20
2026,2026,33,red,DoR,5828,0,3,0,0,0,2,12105,24260,6
2027,2027,23,red,DoR,5829,0,2,0,0,0,1,11353,27657,11
2028,2028,45,red,TPA,5830,0,3,2,0,0,2,11795,27185,11
2029,2029,36,red,MSE,5831,0,1,0,0,0,2,12048,29331,8
2030,2030,44,red,LOG,5832,0,3,0,0,0,5,13043,25648,15
2031,2031,41,red,ahq,5833,0,5,0,0,0,6,11651,32888,11
2032,2032,27,red,NGU,5834,1,0,1,0,1,8,12417,23634,12
2033,2033,24,red,NGU,5835,0,3,0,0,0,0,11531,26200,13
2034,2034,29,red,MSE,5836,0,3,0,0,0,1,11590,29073,8
2035,2035,31,red,ahq,5837,1,2,1,0,2,10,12415,27210,22
2036,2036,40,red,TPA,5838,0,3,0,0,0,3,11624,25191,4
2037,2037,26,red,DoR,5839,0,3,0,0,0,1,12819,22371,18
2038,2038,29,red,LOG,5840,0,4,0,0,0,0,10388,25979,25
2039,2039,43,red,HKES,5841,0,5,0,0,0,4,12446,36539,16
2040,2040,29,red,HKES,5842,1,2,1,0,2,11,11616,28402,12
2041,2041,28,red,NGU,5843,0,3,0,0,0,2,11941,25090,21
2042,2042,32,red,ahq,5844,0,2,0,0,0,0,11651,25692,11
2043,2043,60,red,TPA,5845,0,3,2,0,3,8,12317,25472,5
2044,2044,35,red,LGS,5846,0,4,0,0,0,3,12069,26307,16
2045,2045,45,red,MSE,5847,0,3,0,0,0,4,10951,31210,15
2046,2046,37,red,HKE,5848,1,0,2,0,2,10,12225,27684,22
2047,2047,51,red,AS,5849,1,5,3,0,5,11,11851,26441,5
2048,2048,39,red,FW,5850,1,3,2,0,1,7,12045,27537,9
2049,2049,44,red,TPA,5851,0,5,0,0,0,4,12121,32480,3
2050,2050,39,red,ahq,5852,1,3,2,0,1,9,12494,29623,19
2051,2051,34,red,Mac,5853,0,1,0,0,0,3,13456,28745,17
2052,2052,46,red,TPA,5854,1,1,2,0,1,9,12324,25275,13
2053,2053,32,red,MSE,5855,0,3,0,0,0,1,11257,31238,12
2054,2054,35,red,FW,5856,1,1,2,0,2,9,12203,26025,15
2055,2055,30,red,LGS,5857,0,2,0,0,0,2,11748,26412,8
2056,2056,44,red,AS,5858,0,3,0,0,0,4,11591,30831,13
2057,2057,34,red,Mac,5859,1,1,1,0,3,11,12716,26907,11
2058,2058,30,red,HKE,5860,0,3,0,0,0,0,12236,33865,19
2059,2059,31,red,ahq,5861,1,1,1,0,2,11,12675,26269,14
2060,2060,42,red,TPA,5862,0,3,0,0,0,4,11478,25935,33
2061,2061,31,red,LGS,5863,0,2,0,0,0,2,11953,33302,13
2062,2062,39,red,FW,5864,1,0,1,0,4,11,12490,30636,15
2063,2063,43,red,MSE,5865,1,2,1,0,1,9,12238,26146,7
2064,2064,32,red,AS,5866,0,3,0,0,0,1,11437,31096,11
2065,2065,36,red,ahq,5867,1,0,1,0,2,11,14000,26590,6
2066,2066,30,red,HKE,5868,0,3,0,0,0,1,12368,28026,16
2067,2067,44,red,Mac,5869,0,6,1,0,0,3,12324,24736,14
2068,2068,48,red,HKE,5870,1,2,2,0,2,9,12180,29065,13
2069,2069,34,red,FW,5871,1,0,1,0,1,9,12753,27807,14
2070,2070,38,red,ahq,5872,1,2,0,0,1,8,12505,27822,19
2071,2071,28,red,LGS,5873,0,2,0,0,0,0,12971,29548,14
2072,2072,37,red,AS,5874,1,0,1,0,2,10,12175,28466,10
2073,2073,52,red,TPA,5875,0,3,2,0,0,6,12052,29320,3
2074,2074,47,red,Mac,5876,0,4,1,0,0,4,12219,26919,5
2075,2075,43,red,MSE,5877,1,3,1,0,2,9,12815,30446,14
2076,2076,30,red,ahq,5878,1,0,1,0,2,9,12358,25931,3
2077,2077,27,red,MSE,5879,0,2,0,0,0,2,11773,25611,9
2078,2078,45,red,Mac,5880,0,4,0,0,0,1,12027,28183,16
2079,2079,36,red,LGS,5881,0,3,0,0,0,4,12649,26544,11
2080,2080,41,red,HKE,5882,0,2,0,0,0,3,11520,26989,2
2081,2081,35,red,AS,5883,0,2,0,0,0,2,13211,31478,10
2082,2082,32,red,FW,5884,1,0,1,0,3,11,13472,29276,14
2083,2083,56,red,AS,5885,0,4,1,0,0,5,12962,27501,19
2084,2084,43,red,MSE,5886,0,5,0,0,0,3,11943,29810,11
2085,2085,34,red,HKE,5887,1,2,1,0,1,9,12106,25553,10
2086,2086,38,red,LGS,5888,0,2,0,0,0,3,11882,28759,7
2087,2087,31,red,Mac,5889,0,3,0,0,0,4,12352,24177,9
2088,2088,26,red,TPA,5890,0,1,0,0,0,3,10586,30017,22
2089,2089,40,red,ahq,5891,1,3,1,0,2,10,12625,27568,18
2090,2090,43,red,FW,5892,0,3,1,0,0,3,12977,32442,20
2091,2091,35,red,HKE,5893,1,1,1,0,1,9,13021,29524,10
2092,2092,41,red,MSE,5894,1,0,2,0,1,9,12993,29719,22
2093,2093,42,red,ahq,5895,1,2,1,0,1,8,12081,26415,8
2094,2094,44,red,TPA,5896,0,4,0,0,0,6,10915,25511,18
2095,2095,38,red,Mac,5897,0,5,1,0,0,1,11763,30274,11
2096,2096,34,red,FW,5898,1,1,0,0,1,9,14259,28807,10
2097,2097,37,red,AS,5899,1,0,2,0,1,9,11734,27809,20
2098,2098,31,red,LGS,5900,0,3,0,0,0,4,12003,30034,19
2099,2099,40,red,MSE,5901,1,0,0,0,2,9,12456,27517,13
2100,2100,35,red,LGS,5902,0,3,0,0,0,3,11617,27664,5
2101,2101,37,red,TPA,5903,0,2,1,0,0,4,12391,30338,16
2102,2102,32,red,FW,5904,1,1,1,0,3,11,13995,26125,6
2103,2103,38,red,AS,5905,0,3,0,0,0,2,12621,28722,7
2104,2104,38,red,HKE,5906,1,1,2,0,2,10,13268,29774,14
2105,2105,28,red,M17,5907,1,1,1,0,1,9,14628,31480,2
2106,2106,32,red,ahq,5908,1,0,1,0,3,10,12384,27812,13
2107,2107,45,red,MSE,5909,1,1,1,0,1,7,12584,26843,7
2108,2108,38,red,TPA,5910,0,3,0,0,0,2,12521,26342,23
2109,2109,39,red,LGS,5911,0,3,1,0,0,6,11818,27355,10
2110,2110,52,red,FW,5912,1,1,1,0,3,11,11889,27237,19
2111,2111,42,red,M17,5913,1,1,3,0,3,10,11749,26142,12
2112,2112,28,red,AS,5914,0,3,0,0,0,4,11035,24642,4
2113,2113,37,red,ahq,5915,0,5,0,0,0,2,10881,26459,12
2114,2114,37,red,HKE,5916,0,4,0,0,0,1,12071,26578,11
2115,2115,42,red,MSE,5917,0,3,0,0,0,4,12416,31452,18
2116,2116,30,red,FW,5918,1,2,1,0,3,11,12871,28789,9
2117,2117,34,red,LGS,5919,0,3,0,0,0,5,11945,28589,4
2118,2118,44,red,TPA,5920,1,2,2,0,2,8,12496,25732,21
2119,2119,36,red,M17,5921,0,2,0,0,0,4,12047,27905,11
2120,2120,43,red,HKE,5922,1,1,1,0,1,9,12791,30293,17
2121,2121,37,red,ahq,5923,1,0,1,0,2,10,12923,28840,11
2122,2122,40,red,AS,5924,0,4,0,0,0,3,11843,28166,23
2123,2123,31,red,LGS,5925,0,3,0,0,0,1,11585,30954,20
2124,2124,32,red,HKE,5926,1,0,1,0,1,9,12315,27480,9
2125,2125,39,red,MSE,5927,0,3,0,0,0,4,12161,29083,10
2126,2126,44,red,M17,5928,0,3,0,0,0,6,11669,29793,10
2127,2127,37,red,TPA,5929,1,1,1,0,1,10,12704,24544,6
2128,2128,26,red,AS,5930,0,2,0,0,0,1,11846,26241,5
2129,2129,42,red,FW,5931,0,4,0,0,0,1,12163,27325,6
2130,2130,57,red,HKE,5932,0,4,3,0,1,7,11847,27583,9
2131,2131,33,red,MSE,5933,0,2,0,0,0,2,12795,28079,17
2132,2132,49,red,ahq,5934,1,3,2,0,3,11,11759,28484,3
2133,2133,35,red,LGS,5935,0,1,0,0,0,5,12600,26577,19
2134,2134,34,red,M17,5936,0,3,0,0,0,2,11479,30944,21
2135,2135,60,red,TPA,5937,0,4,0,0,1,6,12725,31039,20
2136,2136,40,red,HKE,5938,1,1,1,0,1,9,12704,29462,14
2137,2137,39,red,FW,5939,1,0,2,0,3,10,12420,28782,17
2138,2138,34,red,AS,5940,0,4,1,0,1,6,12459,28185,13
2139,2139,44,red,MSE,5941,0,5,0,0,0,5,12654,25804,13
2140,2140,36,red,AS,5942,0,5,0,0,0,2,12394,26067,4
2141,2141,35,red,LGS,5943,0,2,0,0,0,2,11720,29348,16
2142,2142,31,red,ahq,5944,1,0,0,0,1,8,12237,31687,23
2143,2143,30,red,TPA,5945,1,0,1,0,2,10,11435,28980,26
2144,2144,25,red,M17,5946,1,0,1,0,1,6,12470,27043,7
2145,2145,36,red,FW,5947,0,4,0,0,0,1,13699,26741,5
2146,2146,48,red,ahq,5948,1,4,2,0,1,9,13293,31557,4
2147,2147,39,red,MSE,5949,1,1,1,0,1,7,12732,33165,21
2148,2148,41,red,HKE,5950,1,1,3,0,1,9,12579,28832,12
2149,2149,35,red,LGS,5951,1,1,1,0,3,11,12770,28359,12
2150,2150,45,red,AS,5952,0,2,1,0,0,5,12183,27865,11
2151,2151,44,red,TPA,5953,1,2,2,0,1,8,12521,27417,5
2152,2152,50,red,ahq,5954,1,3,3,0,2,8,11085,33436,25
2153,2153,36,red,FW,5955,1,0,1,0,3,11,12378,31012,4
2154,2154,52,red,M17,5956,0,3,3,0,0,6,12360,30396,14
2155,2155,42,red,ahq,5957,1,1,0,0,1,8,13588,27073,19
2156,2156,41,red,HKES,5958,0,4,1,0,0,2,11462,27137,13
2157,2157,43,red,ahq,5959,1,3,2,0,1,9,11859,26391,6
2158,2158,40,red,TPA,5960,0,5,0,0,0,4,12438,26805,24
2159,2159,61,red,ahq,5961,1,2,0,0,2,8,11479,27772,16
2160,2160,46,red,TPA,5962,0,4,0,0,0,2,13141,28676,20
2161,2161,32,red,FW,5963,1,1,1,0,1,8,11487,34038,8
2162,2162,37,red,ahq,5964,1,1,0,0,1,9,12227,25367,24
2163,2163,37,red,FW,5965,0,4,0,0,0,3,11885,31018,11
2164,2164,36,red,ahq,5966,1,1,1,0,2,10,11757,30872,6
2165,2165,39,red,HKE,5967,1,0,0,0,1,8,12231,27335,10
2166,2166,31,red,MSE,5968,0,4,0,0,0,3,11403,26467,20
2167,2167,37,red,HKE,5969,0,3,0,0,0,3,12493,24895,17
2168,2168,35,red,MSE,5970,0,3,0,0,0,0,11840,30532,20
2169,2169,46,red,HKE,5971,1,0,1,0,1,8,12385,25698,8
2170,2170,42,red,FW,5972,1,1,2,0,3,11,11760,29938,17
2171,2171,40,red,HKE,5973,1,0,1,0,1,9,13448,25652,10
2172,2172,37,red,FW,5974,0,4,0,0,0,4,11310,29721,8
2173,2173,44,red,ahq,5975,1,3,2,0,3,11,12889,25636,22
2174,2174,40,red,HKE,5976,0,4,1,0,1,6,11621,28759,17
2175,2175,42,red,ahq,5977,1,1,2,0,2,10,12567,29560,14
2176,2176,29,red,TPA,5978,1,1,1,0,2,10,12488,26273,15
2177,2177,49,red,HKE,5979,0,4,0,0,0,5,11079,26520,9
2178,2178,49,red,TPA,5980,0,4,0,0,0,4,12196,27537,8
2179,2179,44,red,HKE,5981,1,1,2,0,2,8,11537,24643,1
2180,2180,32,red,TPA,5982,0,3,0,0,0,0,12247,29253,7
2181,2181,36,red,FW,5983,1,1,1,0,3,11,12461,25304,11
2182,2182,30,red,MSE,5984,0,1,0,0,0,2,11082,30134,19
2183,2183,32,red,FW,5985,1,1,1,0,2,10,11864,29662,1
2184,2184,36,red,HKE,5986,1,1,2,0,1,9,12349,28693,4
2185,2185,32,red,FW,5987,1,1,2,0,4,11,12267,26985,5
2186,2186,38,red,HKE,5988,0,2,0,0,0,2,11904,26741,11
2187,2187,49,red,FW,5989,0,6,1,0,0,3,12467,25256,17
2188,2188,36,red,HKE,5990,0,4,0,0,0,2,11604,30593,6
2189,2189,38,red,ahq,5991,1,1,1,0,3,11,13439,30599,7
2190,2190,32,red,FW,5992,0,2,0,0,0,3,12780,26685,5
2191,2191,32,red,CGE,5993,0,3,0,0,0,0,12289,33603,14
2192,2192,30,red,HKE,5994,1,0,0,1,3,11,12226,31976,20
2193,2193,33,red,HKE,5995,1,0,0,1,1,8,12791,27329,12
2194,2194,25,red,MSE,5996,0,3,0,0,0,2,11902,31097,14
2195,2195,41,red,ahq,5997,1,2,2,1,3,11,13390,32837,10
2196,2196,45,red,M17,5998,0,1,0,1,0,3,13774,30423,3
2197,2197,31,red,MSE,5999,1,2,1,0,1,8,12332,28270,16
2198,2198,45,red,XG,6000,1,1,2,0,4,11,12273,28375,7
2199,2199,45,red,M17,6001,0,3,0,1,0,2,13242,31964,19
2200,2200,33,red,TPA,6002,1,1,1,1,1,7,13444,27903,8
2201,2201,36,red,MSE,6003,0,4,0,0,0,1,12485,35971,9
2202,2202,24,red,M17,6004,1,0,1,1,2,10,13295,28316,27
2203,2203,29,red,HKE,6005,0,1,0,1,0,2,12528,30197,4
2204,2204,34,red,ahq,6006,1,2,2,0,4,11,12465,28723,4
2205,2205,31,red,XG,6007,1,1,1,1,2,10,12553,26517,22
2206,2206,22,red,CGE,6008,0,2,0,0,0,0,11207,29066,15
2207,2207,37,red,FW,6009,1,1,0,0,1,9,13583,28882,9
2208,2208,34,red,TPA,6010,0,3,0,0,0,3,12499,24811,17
2209,2209,22,red,CGE,6011,0,1,0,0,0,0,11696,34569,5
2210,2210,32,red,TPA,6012,1,1,0,0,2,10,13558,31620,12
2211,2211,44,red,XG,6013,1,2,1,1,1,8,13303,32071,8
2212,2212,34,red,FW,6014,0,2,0,0,0,3,13537,31669,22
2213,2213,45,red,M17,6015,1,1,3,1,2,9,13198,26651,4
2214,2214,29,red,XG,6016,0,3,0,0,0,0,12623,34887,20
2215,2215,25,red,FW,6017,1,0,1,1,2,9,13435,27597,9
2216,2216,25,red,MSE,6018,0,1,0,0,0,1,12776,25787,7
2217,2217,27,red,CGE,6019,0,3,0,0,0,0,12317,42289,17
2218,2218,20,red,FW,6020,1,0,0,2,2,10,15315,30777,16
2219,2219,44,red,HKE,6021,0,3,1,2,1,7,12511,31228,24
2220,2220,28,red,M17,6022,0,2,0,0,0,4,13148,37839,5
2221,2221,23,red,ahq,6023,1,0,0,1,3,11,13932,28862,10
2222,2222,25,red,CGE,6024,0,2,0,1,0,0,13457,29899,16
2223,2223,39,red,TPA,6025,1,3,1,0,1,8,13568,28743,5
2224,2224,36,red,HKE,6026,1,1,2,0,2,10,13100,31089,20
2225,2225,39,red,TPA,6027,1,2,2,0,1,10,13667,32399,18
2226,2226,36,red,MSE,6028,1,2,2,0,2,10,14888,36254,2
2227,2227,27,red,M17,6029,1,1,0,1,1,9,13647,26968,18
2228,2228,29,red,CGE,6030,0,2,0,0,0,0,12361,25703,15
2229,2229,30,red,XG,6031,0,2,0,0,0,2,12635,30538,11
2230,2230,36,red,TPA,6032,1,2,2,0,4,11,12811,31689,6
2231,2231,32,red,MSE,6033,0,0,0,0,0,4,13477,32603,4
2232,2232,34,red,ahq,6034,1,0,1,1,4,11,13959,32479,23
2233,2233,39,red,ahq,6035,1,2,1,1,1,8,12675,31883,18
2234,2234,35,red,XG,6036,0,2,0,1,1,6,13305,30778,8
2235,2235,35,red,FW,6037,1,2,1,0,1,7,12810,30798,6
2236,2236,39,red,HKE,6038,1,0,0,3,2,11,13231,34702,22
2237,2237,28,red,XG,6039,1,1,1,2,2,9,12352,30574,5
2238,2238,43,red,HKE,6040,1,1,1,0,2,9,13747,30320,14
2239,2239,30,red,M17,6041,0,2,0,0,0,2,13792,30578,20
2240,2240,38,red,FW,6042,1,1,1,0,1,7,13211,34484,21
2241,2241,31,red,MSE,6043,1,0,1,0,3,11,13263,28010,13
2242,2242,26,red,CGE,6044,0,1,0,0,0,0,12609,29872,13
2243,2243,33,red,TPA,6045,0,3,0,1,1,5,14299,29475,9
2244,2244,35,red,ahq,6046,1,0,1,1,1,9,12138,30383,29
2245,2245,31,red,ahq,6047,0,2,0,0,0,4,14302,26959,27
2246,2246,33,red,HKE,6048,0,4,1,0,0,3,13358,30936,21
2247,2247,30,red,TPA,6049,1,1,1,1,1,9,13162,25691,30
2248,2248,25,red,CGE,6050,0,2,0,0,0,0,12298,27840,17
2249,2249,42,red,MSE,6051,0,4,1,0,0,3,13547,30019,17
2250,2250,42,red,TPA,6052,1,0,1,1,2,6,12925,25709,25
2251,2251,27,red,XG,6053,0,2,0,0,0,0,11598,30076,15
2252,2252,46,red,ahq,6054,1,4,0,0,2,8,13405,28355,20
2253,2253,27,red,MSE,6055,0,3,0,0,0,3,13521,33113,22
2254,2254,31,red,FW,6056,1,1,0,3,1,8,12299,29849,22
2255,2255,37,red,XG,6057,0,2,0,0,0,3,12029,30326,18
2256,2256,35,red,M17,6058,1,1,2,1,1,9,13265,30184,17
2257,2257,42,red,M17,6059,1,2,1,0,1,8,12841,28661,15
2258,2258,45,red,MSE,6060,1,0,1,0,4,11,12529,30430,10
2259,2259,29,red,FW,6061,1,0,1,1,1,7,12561,27545,8
2260,2260,31,red,XG,6062,0,2,0,0,0,1,12827,38594,10
2261,2261,22,red,FW,6063,1,1,0,2,2,10,13493,27873,7
2262,2262,24,red,CGE,6064,0,2,0,0,0,0,12514,28917,21
2263,2263,37,red,M17,6065,0,3,1,0,0,2,13563,30304,11
2264,2264,43,red,HKE,6066,0,3,0,1,0,5,14004,29969,6
2265,2265,37,red,CGE,6067,0,4,0,0,0,1,12979,41529,11
2266,2266,26,red,ahq,6068,1,1,1,2,2,10,14639,27460,20
2267,2267,25,red,HKE,6069,0,1,0,1,0,2,13019,28597,7
2268,2268,41,red,TPA,6070,0,4,0,1,0,3,13025,32206,11
2269,2269,48,red,FW,6071,1,2,0,1,1,8,13873,26348,4
2270,2270,34,red,M17,6072,0,3,0,0,0,2,12191,34309,19
2271,2271,34,red,HKE,6073,1,1,1,1,3,11,15519,27508,14
2272,2272,29,red,CGE,6074,0,3,0,0,0,2,12246,31028,20
2273,2273,38,red,TPA,6075,1,1,1,1,2,10,13429,30040,10
2274,2274,30,red,XG,6076,0,1,0,0,0,2,12793,31497,18
2275,2275,44,red,ahq,6077,1,2,2,2,4,11,14122,29117,4
2276,2276,50,red,MSE,6078,0,2,0,0,0,3,13178,28301,12
2277,2277,43,red,HKE,6079,0,2,1,1,0,4,14041,31200,22
2278,2278,33,red,FW,6080,1,2,0,1,3,10,13422,30983,7
2279,2279,38,red,CGE,6081,0,4,0,2,0,3,12470,29740,12
2280,2280,35,red,M17,6082,1,0,1,0,3,11,12213,29901,7
2281,2281,37,red,XG,6083,0,3,0,1,0,3,14421,29162,17
2282,2282,51,red,MSE,6084,0,3,1,0,0,5,12771,30964,17
2283,2283,47,red,ahq,6085,1,1,2,1,1,8,13967,27932,18
2284,2284,30,red,TPA,6086,0,2,0,0,0,1,12940,29942,22
2285,2285,26,red,CGE,6087,0,3,0,0,0,0,12821,31586,10
2286,2286,63,red,XG,6088,0,5,0,1,4,9,12897,29558,5
2287,2287,48,red,MSE,6089,1,1,1,1,4,10,12905,32295,18
2288,2288,34,red,HKE,6090,1,0,1,1,2,10,13503,31792,14
2289,2289,34,red,M17,6091,1,0,2,0,2,11,13626,32415,5
2290,2290,40,red,ahq,6092,1,0,1,0,2,10,13650,31447,9
2291,2291,37,red,TPA,6093,1,0,1,1,3,10,15851,28432,26
2292,2292,40,red,FW,6094,0,1,1,1,0,6,12920,29813,13
2293,2293,46,red,HKE,6095,1,2,2,2,1,9,13036,28221,16
2294,2294,35,red,XG,6096,0,4,0,1,0,2,13397,29614,6
2295,2295,29,red,CGE,6097,0,3,0,1,0,3,12906,30746,15
2296,2296,28,red,MSE,6098,1,0,0,1,2,9,14190,29697,13
2297,2297,37,red,TPA,6099,0,3,0,1,0,3,14290,28339,19
2298,2298,53,red,M17,6100,0,4,0,0,0,3,13113,32205,9
2299,2299,36,red,FW,6101,0,3,0,1,1,8,14779,28235,13
2300,2300,30,red,ahq,6102,0,3,0,0,0,2,13661,27907,15
2301,2301,33,red,M17,6103,0,2,0,0,0,0,12261,31992,8
2302,2302,53,red,JT,6104,0,0,0,1,0,4,14562,30622,12
2303,2303,41,red,FW,6105,1,0,2,0,1,10,13016,29127,6
2304,2304,33,red,MSE,6106,0,5,0,1,0,2,13369,27645,21
2305,2305,31,red,XG,6107,0,1,0,0,0,2,12866,30212,4
2306,2306,35,red,JT,6108,1,0,1,0,2,10,12649,28854,9
2307,2307,44,red,HKE,6109,1,0,2,0,2,10,12683,31069,1
2308,2308,36,red,M17,6110,0,3,0,0,0,4,13074,27576,35
2309,2309,35,red,XG,6111,0,2,0,0,0,1,12531,32323,9
2310,2310,41,red,HKE,6112,1,0,2,0,2,10,13257,33137,8
2311,2311,36,red,ahq,6113,1,0,2,0,2,10,13401,30911,13
2312,2312,40,red,TM,6114,0,3,0,0,0,3,13475,28607,4
2313,2313,33,red,TM,6115,0,1,1,0,0,2,12986,30930,9
2314,2314,37,red,MSE,6116,1,0,1,0,1,10,13756,29251,5
2315,2315,39,red,JT,6117,1,0,2,0,1,10,13436,30076,21
2316,2316,51,red,HKE,6118,0,1,1,0,1,6,13236,29050,3
2317,2317,36,red,MSE,6119,0,3,0,0,0,2,12331,30798,6
2318,2318,38,red,ahq,6120,1,0,1,0,4,11,13892,28844,9
2319,2319,40,red,TM,6121,0,3,0,0,0,4,14056,32234,4
2320,2320,30,red,FW,6122,1,0,1,0,4,11,12774,29526,9
2321,2321,48,red,M17,6123,1,2,1,0,1,10,13369,29048,8
2322,2322,32,red,XG,6124,0,2,0,0,0,1,13666,29221,9
2323,2323,38,red,ahq,6125,0,4,1,0,0,4,14162,29711,19
2324,2324,37,red,FW,6126,1,0,2,0,3,11,13368,27398,6
2325,2325,54,red,M17,6127,1,2,3,0,4,11,12500,29704,18
2326,2326,38,red,TM,6128,0,3,0,0,0,2,14004,30299,10
2327,2327,55,red,MSE,6129,1,4,2,1,1,10,13587,27510,9
2328,2328,32,red,XG,6130,0,2,0,0,0,1,12207,28271,21
2329,2329,36,red,TM,6131,0,2,0,0,0,2,12360,31488,17
2330,2330,31,red,JT,6132,1,0,1,0,3,11,14048,28911,3
2331,2331,30,red,XG,6133,0,2,0,0,0,2,13891,31394,7
2332,2332,29,red,FW,6134,1,0,1,0,2,11,12784,30173,2
2333,2333,37,red,ahq,6135,1,0,1,0,1,8,12507,29918,19
2334,2334,35,red,M17,6136,0,4,0,0,0,4,13629,32779,19
2335,2335,37,red,FW,6137,1,0,1,0,2,10,13454,28795,11
2336,2336,31,red,HKE,6138,0,2,0,0,0,2,13243,32852,23
2337,2337,33,red,JT,6139,1,0,1,0,2,10,14180,28093,9
2338,2338,38,red,ahq,6140,0,1,0,0,0,3,13321,31634,7
2339,2339,37,red,HKE,6141,1,0,2,0,2,10,14241,34328,7
2340,2340,36,red,MSE,6142,1,0,1,0,3,11,13846,32488,9
2341,2341,37,red,XG,6143,1,1,1,0,2,10,14058,30351,9
2342,2342,32,red,TM,6144,0,4,0,0,0,4,12661,27960,8
2343,2343,29,red,HKE,6145,0,3,0,1,0,2,13445,31793,21
2344,2344,35,red,ahq,6146,1,1,1,0,1,8,12912,31288,10
2345,2345,42,red,ahq,6147,1,2,1,0,1,9,13471,27588,8
2346,2346,35,red,XG,6148,0,4,0,0,0,1,12388,30824,7
2347,2347,39,red,TM,6149,0,2,0,0,0,4,13326,30646,12
2348,2348,43,red,HKE,6150,1,1,1,0,1,9,14157,29897,22
2349,2349,54,red,FW,6151,0,5,1,0,0,3,13070,28887,9
2350,2350,40,red,JT,6152,1,5,1,0,1,9,13549,33226,19
2351,2351,32,red,MSE,6153,1,1,1,1,3,10,13518,29309,9
2352,2352,47,red,M17,6154,1,3,3,1,5,11,14235,30034,21
2353,2353,39,red,ahq,6155,1,0,2,0,2,11,14512,28494,7
2354,2354,50,red,HKE,6156,0,4,1,0,0,3,13549,30584,7
2355,2355,41,red,MSE,6157,1,2,2,1,4,11,13349,27326,2
2356,2356,34,red,TM,6158,0,3,0,0,0,1,12464,29888,4
2357,2357,45,red,XG,6159,1,2,1,0,3,11,14000,31214,14
2358,2358,31,red,M17,6160,1,0,1,1,2,11,13630,29060,12
2359,2359,31,red,JT,6161,0,3,0,0,0,3,13661,29109,3
2360,2360,29,red,FW,6162,0,2,0,0,0,2,14154,29562,18
2361,2361,46,red,JT,6163,1,2,2,0,3,10,13839,30843,10
2362,2362,43,red,M17,6164,0,6,0,0,0,4,14542,30640,6
2363,2363,46,red,MSE,6165,0,3,1,0,0,6,13622,31852,16
2364,2364,37,red,FW,6166,1,0,1,0,1,11,13211,30237,20
2365,2365,33,red,JT,6167,1,0,1,0,3,11,12783,28636,8
2366,2366,28,red,XG,6168,0,3,0,0,0,4,12988,26694,10
